feature,missing_count,missing_rate,mean,std,min,q25,median,q75,max,pass_mean,fail_mean,cohen_signed,cohen_abs
sensor_216,24,0.015315890236119975,0.08348353856124432,0.025764309384381366,0.0097,0.06955,0.0846,0.09755,0.2828,0.08336963168867269,0.08505961538461539,0.06558158605247887,0.06558158605247887
sensor_006,14,0.008934269304403318,101.11290824211203,6.237213788938685,82.1311,97.92,101.5122,104.5867,129.2522,101.08577322291235,101.49097211538461,0.06495236462942809,0.06495236462942809
sensor_564,273,0.1742182514358647,6.44498454404946,2.6335832675831226,0.97,4.98,5.16,7.8,32.58,6.434481054365733,6.604375,0.0644934047083492,0.0644934047083492
sensor_296,2,0.0012763241863433313,1879.2283690095846,1975.1113652390666,0.0,603.0329,1202.4121,2341.2887,15559.9525,1887.5381184678522,1761.2783330097088,-0.06391299557603616,0.06391299557603616
sensor_438,2,0.0012763241863433313,54.70105188498402,34.108051385106016,0.0,36.2903,49.0909,66.6667,851.6129,54.55996415868673,56.70367572815533,0.0628381421940934,0.0628381421940934
sensor_142,14,0.008934269304403318,6.641564713457824,3.5522542299963913,1.74,5.11,6.26,7.5,103.39,6.656245686680469,6.4370192307692315,-0.06170220424711852,0.06170220424711852
sensor_048,1,0.0006381620931716656,139.97223090676883,4.5242509086914,125.7982,136.9268,140.00775,143.19570000000002,163.2509,139.99064753761968,139.71333557692307,-0.06128211461349198,0.06128211461349198
sensor_107,6,0.0038289725590299937,-0.001765919282511211,0.08747477543703755,-0.5226,-0.0486,0.0,0.049,0.4856,-0.0014096774193548382,-0.00675673076923077,-0.06111431280208711,0.06111431280208711
sensor_050,1,0.0006381620931716656,632.254196743295,8.643985374141904,607.3927,625.928425,631.3709,638.1363249999999,667.7418,632.289171887825,631.762526923077,-0.06091372099221429,0.06091372099221429
sensor_267,8,0.005105296745373325,0.07058691468890313,0.02964867144185025,0.0198,0.044,0.0706,0.09165000000000001,0.1578,0.07070515463917526,0.0689326923076923,-0.05976964964897396,0.05976964964897396
sensor_218,1,0.0006381620931716656,3.771465389527459,1.1704360886275393,1.034,2.9461000000000004,3.63075,4.40475,8.8015,3.776088372093023,3.7064769230769232,-0.059462317574445055,0.059462317574445055
sensor_447,1,0.0006381620931716656,0.2818953384418902,0.08646076351049817,0.0846,0.2261,0.2797,0.33882500000000004,0.5085,0.2822363201094391,0.27710192307692305,-0.05937164736846785,0.05937164736846785
sensor_474,7,0.004467134652201659,37.63704974358974,24.822917866633844,0.0,23.1565,32.820049999999995,45.169475000000006,415.4355,37.53895164835165,39.010423076923075,0.05926621427691125,0.05926621427691125
sensor_500,2,0.0012763241863433313,240.9813768690096,323.0034102258164,0.0,0.0,0.0,505.401,999.2337,239.72055776865164,258.69346057692303,0.058726525011765965,0.058726525011765965
sensor_224,51,0.03254626675175495,0.05937044854881267,0.071211244690426,0.0093,0.029775,0.0398,0.0613,1.4361,0.05909207360226468,0.06318932038834953,0.057523555874397475,0.057523555874397475
sensor_176,1,0.0006381620931716656,0.2447177522349936,0.07491779147962079,0.0735,0.19625,0.2429,0.293925,0.4411,0.24500369357045143,0.2406980769230769,-0.05745874000537806,0.05745874000537806
sensor_290,10,0.006381620931716656,0.12342697495183043,0.27098702834075605,0.0416,0.0649,0.0833,0.1181,4.4203,0.12445281980742778,0.10894563106796118,-0.05721223738755085,0.05721223738755085
sensor_419,2,0.0012763241863433313,309.0612991054313,325.4483912877321,0.0,0.0,272.4487,582.9352,998.6813,307.8241862422998,326.44035576923073,0.0571891210331909,0.0571891210331909
sensor_054,4,0.0025526483726866626,4.838522712731926,0.05958067268892917,3.932,4.816,4.843,4.869,5.011,4.838299315068493,4.841689320388349,0.056885190811844615,0.056885190811844615
sensor_491,12,0.007657945118059987,2.442673118971061,1.2242828496170284,0.5558,1.7471,2.2508,2.8398,12.7698,2.4380844934527914,2.506693269230769,0.05602743177199345,0.05602743177199345
sensor_357,12,0.007657945118059987,0.0009988424437299035,0.0005009244455283376,0.0003,0.0007,0.0009,0.0011,0.0052,0.0009969676085458306,0.001025,0.05594877919162664,0.05594877919162664
sensor_425,3,0.0019144862795149968,6.79631246803069,23.257715596229374,1.4666,3.7662,4.7644,6.8835,898.6085,6.710385342465753,8.002597115384615,0.05554811226443857,0.05554811226443857
sensor_004,14,0.008934269304403318,4.197013135866065,56.35554009369094,0.6815,1.0177,1.3168,1.5257,1114.5366,4.404697929606626,1.3034048076923077,-0.055018324376436355,0.055018324376436355
sensor_546,260,0.16592214422463306,1.039630298393267,0.38906580941832136,0.4444,0.7975,0.9111,1.2855500000000002,3.9786,1.0410381654381653,1.0196418604651163,-0.05497810714569349,0.05497810714569349
sensor_522,0,0.0,14.728865922144223,7.10443490065628,2.6811,10.1828,13.7426,17.808950000000003,137.9838,14.70296801093643,15.093179807692307,0.054912696325388526,0.054912696325388526
sensor_275,14,0.008934269304403318,8.693212749517064,168.94941267400492,0.0111,0.0447,0.0784,0.1449,3332.5964,9.309547412008282,0.10601153846153848,-0.054462598261669694,0.054462598261669694
sensor_140,14,0.008934269304403318,26.077903927881515,506.92210649829843,0.0319,0.1317,0.2358,0.4391,9998.8944,27.926758247066942,0.3183855769230769,-0.05445025185271858,0.05445025185271858
sensor_202,7,0.004467134652201659,10.170463333333334,14.622904409729585,0.0,6.094,8.462,11.953,490.561,10.118003365384617,10.904902884615383,0.05380039486659043,0.05380039486659043
sensor_442,1,0.0006381620931716656,1.345258684546616,0.6591945579551075,0.0974,0.90765,1.2645499999999998,1.577825,5.1317,1.3476127906976747,1.3121653846153845,-0.05376145448140379,0.05376145448140379
sensor_578,949,0.6056158264199106,0.021614563106796117,0.011730310164318606,-0.0169,0.0138,0.0204,0.0277,0.1028,0.021568760907504363,0.022197777777777775,0.05358494625206344,0.05358494625206344
sensor_409,6,0.0038289725590299937,4.580430301089045,1.7768432482370566,1.2163,3.0128,4.4897,5.9367,9.5765,4.574106794783803,4.669020192307692,0.053404483579345775,0.053404483579345775
sensor_362,51,0.03254626675175495,0.01838291556728232,0.02164405523628634,0.0028,0.0095,0.0125,0.0186,0.4163,0.018306015569709837,0.019437864077669904,0.05228100439015988,0.05228100439015988
sensor_023,2,0.0012763241863433313,-3806.2997336741214,1380.1621478092084,-9986.75,-4371.75,-3820.75,-3352.75,2363.0,-3811.035567647059,-3739.0784786407767,0.0521243803615092,0.0521243803615092
sensor_007,9,0.00574345883854499,0.12182150192554556,0.008961318060306013,0.0,0.1211,0.1224,0.1238,0.1286,0.12179037138927098,0.12225673076923077,0.05202905975854728,0.05202905975854728
sensor_116,0,0.0,0.9871299298021697,0.0094965042399418,0.89,0.9895,0.9905,0.9909,0.9924,0.9871626110731373,0.9866701923076923,-0.05184039762102133,0.05184039762102133
sensor_405,8,0.005105296745373325,0.02420750481077614,0.010728270039700985,0.0062,0.014,0.0239,0.0323,0.0514,0.02424453608247423,0.023689423076923073,-0.051730718184160626,0.051730718184160626
sensor_082,24,0.015315890236119975,0.0060548930654569025,0.03607430939085071,-0.2129,-0.018,0.0076,0.0269,0.1437,0.006180611535788742,0.004315384615384614,-0.05169270982956386,0.05169270982956386
sensor_366,2,0.0012763241863433313,0.004813993610223642,0.002382449085386805,0.002,0.0035,0.0043,0.0054,0.0392,0.004805886379192334,0.004927884615384615,0.05119486329607177,0.05119486329607177
sensor_061,6,0.0038289725590299937,10.423142921204356,0.27487688237514923,9.4611,10.283,10.4367,10.5916,11.7849,10.422229512697323,10.435939423076924,0.0498644202217953,0.0498644202217953
sensor_285,3,0.0019144862795149968,2.1197953324808183,0.9629227396279495,0.4611,1.438175,1.87515,2.60695,6.8698,2.122967671232877,2.0752605769230774,-0.04953197658539938,0.04953197658539938
sensor_035,1,0.0006381620931716656,64.55578703703704,2.574748594677452,63.6774,64.0248,64.1658,64.3447,94.2641,64.56421757865937,64.43727307692308,-0.049291611810281896,0.049291611810281896
sensor_384,1018,0.6496490108487556,1.2854482695810567,3.168427387352426,0.3383,0.8423,1.1063,1.3866,74.8445,1.2939674373795762,1.1380666666666666,-0.04916262881568724,0.04916262881568724
sensor_219,12,0.007657945118059987,0.0032540192926045017,0.0016461065915743328,0.0007,0.0023,0.003,0.0038,0.0163,0.003248656099241902,0.0033288461538461545,0.04870291539232122,0.04870291539232122
sensor_150,3,0.0019144862795149968,6.8142679028133,3.241842630695339,1.337,4.45925,5.9510000000000005,8.275,22.318,6.824760958904111,6.666961538461539,-0.048663849502627546,0.048663849502627546
sensor_255,0,0.0,0.4038481174218251,0.12033416842013539,0.1269,0.3076,0.4051,0.48095,0.9255,0.4042243335611757,0.39855576923076924,-0.04709505298771449,0.04709505298771449
sensor_480,6,0.0038289725590299937,75.53813094170404,35.752493321756106,8.8406,52.8945,70.4345,93.1196,221.9747,75.64863191489363,73.9900548076923,-0.04637876413930656,0.04637876413930656
sensor_169,2,0.0012763241863433313,0.40045367412140576,0.19791761488934503,0.046,0.23,0.412,0.536,1.143,0.4010554035567716,0.39191262135922333,-0.046183149902356654,0.046183149902356654
sensor_217,24,0.015315890236119975,0.07163538561244329,0.04628346265847662,0.0079,0.0458,0.0617,0.08635000000000001,0.6744,0.07149131341209174,0.07362884615384614,0.046171629226779524,0.046171629226779524
sensor_487,24,0.015315890236119975,239.45532611795204,263.8376452668167,0.0,55.55515,112.2755,397.50609999999995,995.7447,240.27580340514245,228.10276057692312,-0.0461265100952376,0.0461265100952376
sensor_136,6,0.0038289725590299937,138.1947469570788,53.909791680681884,36.1,90.0,134.6,181.0,295.8,138.03205216197668,140.47403846153844,0.045286009630929665,0.045286009630929665
sensor_525,24,0.015315890236119975,5.560397342838626,3.920369755608116,1.54,4.1015,5.1342,6.3294999999999995,80.0406,5.548502918693537,5.724975000000001,0.045002411601386294,0.045002411601386294
sensor_253,24,0.015315890236119975,0.033216202203499676,0.022425105715950116,0.0094,0.0245,0.0308,0.0379,0.4517,0.033148505906879774,0.03415288461538461,0.044776436867462924,0.044776436867462924
sensor_228,2,0.0012763241863433313,0.0178444089456869,0.01074487814635285,0.0072,0.0126,0.0155,0.02,0.2133,0.017812731006160164,0.018289423076923078,0.04435311034386344,0.04435311034386344
sensor_516,1018,0.6496490108487556,0.6788978142076502,10.783879966801807,0.0287,0.1215,0.1747,0.2649,252.8604,0.7047809248554914,0.23112000000000002,-0.043885149205539944,0.043885149205539944
sensor_382,1018,0.6496490108487556,0.0018256830601092895,0.02673996257104384,0.0001,0.0004,0.0005,0.0008,0.6271,0.0018897880539499032,0.0007166666666666666,-0.043833603249601394,0.043833603249601394
sensor_244,1018,0.6496490108487556,0.005755009107468123,0.08461762122921439,0.0003,0.0012,0.0017,0.0026,1.9844,0.005956647398843931,0.002266666666666667,-0.043570048334191785,0.043570048334191785
sensor_527,0,0.0,6.395717038927887,1.8886975959742711,2.17,4.89545,6.4108,7.594250000000001,14.4479,6.400965071770335,6.321891346153846,-0.041855705554025464,0.041855705554025464
sensor_523,0,0.0,0.4538964262922782,4.1475806334485945,0.0258,0.07305,0.1,0.13319999999999999,111.333,0.46539501025290503,0.2921423076923077,-0.04176091122877819,0.04176091122877819
sensor_389,0,0.0,0.0013383535417996171,0.011816004389790637,0.0001,0.0002,0.0003,0.0004,0.3127,0.0013710184552289814,0.0008788461538461539,-0.04164196146472653,0.04164196146472653
sensor_358,1341,0.8557753669432036,0.0024429203539823004,0.0003947076136774983,0.0017,0.0022,0.0024,0.0027,0.0047,0.002443720930232558,0.0024272727272727276,-0.04158083835239739,0.04158083835239739
sensor_251,0,0.0,0.004284811742182515,0.037472492069381025,0.0003,0.0007,0.001,0.0013,0.9909,0.004387833219412166,0.002835576923076923,-0.04141286248990293,0.04141286248990293
sensor_282,2,0.0012763241863433313,0.0057698402555910544,0.008550366665537237,0.0016,0.0033,0.0053,0.0071,0.3083,0.005746954140999316,0.006091346153846154,0.04026718928528195,0.04026718928528195
sensor_356,1,0.0006381620931716656,1.298628607918263,0.3869176053477393,0.3796,1.0254750000000001,1.2553,1.533325,2.8348,1.299650341997264,1.2842653846153846,-0.039752121488299916,0.039752121488299916
sensor_321,1,0.0006381620931716656,2.2637273946360152,2.116994491020851,0.6114,1.670075,2.07765,2.63335,79.1515,2.2692451436388508,2.186160576923077,-0.039235806720555655,0.039235806720555655
sensor_017,3,0.0019144862795149968,0.971443925831202,0.012062412664690256,0.5794,0.9682,0.9726,0.9768,0.9848,0.9714751369863015,0.9710057692307692,-0.03890097784860574,0.03890097784860574
sensor_277,14,0.008934269304403318,2.2107444945267223,1.1964372795250324,0.5615,1.6977,2.0831,2.5143,32.1709,2.2138247757073843,2.1678278846153844,-0.038434271179618326,0.038434271179618326
sensor_096,6,0.0038289725590299937,0.01712664958360026,0.2195781445084066,-1.4803,-0.0886,0.0039,0.122,2.5093,0.017688126286890874,0.009260576923076925,-0.038370093518147096,0.038370093518147096
sensor_473,7,0.004467134652201659,39.42684705128205,22.457103880741066,0.0,24.9008,34.24675,47.727850000000004,358.9504,39.369835851648354,40.225003846153854,0.03806956951878848,0.03806956951878848
sensor_548,260,0.16592214422463306,75.6798714613619,3.3905233432159734,71.038,73.254,74.084,78.397,83.72,75.67141195741195,75.79997674418605,0.0379060185110689,0.0379060185110689
sensor_046,1,0.0006381620931716656,733.6728114942529,12.170314705663275,699.8139,724.4423,733.45,741.4545,789.7523,733.7033568399453,733.243414423077,-0.03778175260162574,0.03778175260162574
sensor_091,6,0.0038289725590299937,0.002439846252402306,0.08768295437644351,-0.357,-0.0429,0.0,0.0507,0.3627,0.0022207275223061086,0.0055096153846153845,0.03749847975277579,0.03749847975277579
sensor_482,24,0.015315890236119975,318.41844847699286,281.01132344861566,0.0,0.0,293.5185,514.5859,999.4135,319.11555594162616,308.7728942307692,-0.03679477357924289,0.03679477357924289
sensor_055,4,0.0025526483726866626,2856.1721049264233,25.749317256276903,2801.0,2836.0,2854.0,2874.0,2936.0,2856.2335616438354,2855.3009708737864,-0.036207945025408216,0.036207945025408216
sensor_185,1,0.0006381620931716656,7.3657407407407405,7.188720312996779,1.94,5.39,6.735,8.45,267.91,7.382995896032832,7.123173076923076,-0.03613304037308958,0.03613304037308958
sensor_246,1018,0.6496490108487556,4.14874189435337,10.045083815255323,1.1022,2.7259,3.673,4.4797,237.1837,4.168471098265896,3.8074266666666667,-0.03591079243898725,0.03591079243898725
sensor_355,24,0.015315890236119975,0.03454309786130914,0.022306691777344106,0.0038,0.0212,0.0294,0.0423,0.2789,0.03448922863099374,0.03528846153846154,0.03581911552075324,0.03581911552075324
sensor_248,0,0.0,0.025171218889597953,0.04923507178550761,0.003,0.0147,0.021,0.0273,0.9732,0.025054272043745725,0.026816346153846152,0.035778994616122835,0.035778994616122835
sensor_018,3,0.0019144862795149968,190.04735358056266,2.7810407145023497,169.1774,188.299825,189.6642,192.189375,215.5977,190.0539228767123,189.95513076923075,-0.03551345700694126,0.03551345700694126
sensor_368,6,0.0038289725590299937,0.0031716207559256892,0.002106682408172207,0.0,0.0022,0.0028,0.0036,0.0334,0.0031666437886067257,0.003241346153846154,0.035449738263690314,0.035449738263690314
sensor_518,1018,0.6496490108487556,1.806272859744991,4.71589432795297,0.4674,1.1712,1.5891,1.9328,111.3495,1.8153612716763003,1.6490433333333334,-0.03523646966908664,0.03523646966908664
sensor_084,12,0.007657945118059987,0.13310790996784566,0.005051301341521238,0.1174,0.1298,0.133,0.1363,0.1505,0.13311936595451412,0.13294807692307692,-0.03390018670234497,0.03390018670234497
sensor_412,14,0.008934269304403318,30.911316355441084,18.413621577973736,0.0,18.4079,26.1569,38.1397,128.2816,30.869988957902002,31.48711826923077,0.033505202840888815,0.033505202840888815
sensor_045,1,0.0006381620931716656,136.74305977011497,7.849247454551085,108.8464,130.72887500000002,136.4,142.098225,176.3136,136.72559008207932,136.98864326923075,0.033503631394558156,0.033503631394558156
sensor_457,1,0.0006381620931716656,5.26366570881226,4.53773652964822,1.4428,3.827525,4.79335,6.08945,164.1093,5.273763474692203,5.121714423076923,-0.03349814584806429,0.03349814584806429
sensor_092,2,0.0012763241863433313,0.0005069009584664538,0.003231024228277144,-0.0126,-0.0012,0.0004,0.002,0.0281,0.0005140314852840521,0.0004067307692307692,-0.033200023206721975,0.033200023206721975
sensor_386,0,0.0,0.008280791320995533,0.015488133549750038,0.0008,0.0048,0.0068,0.0093,0.3068,0.00824688995215311,0.008757692307692307,0.03297081964895693,0.03297081964895693
sensor_147,2,0.0012763241863433313,0.017410990415335465,0.027122909963026458,0.0043,0.01,0.0159,0.0213,0.9783,0.017352840520191648,0.018227884615384618,0.03225290236314208,0.03225290236314208
sensor_303,2,0.0012763241863433313,0.0403438338658147,0.014510612418506173,0.0108,0.03,0.0388,0.0486,0.2258,0.04031422708618331,0.04076407766990292,0.030992492219747245,0.030992492219747245
sensor_520,0,0.0,2.6959992980216976,5.702366390511981,0.3121,1.5521500000000001,2.221,2.9036999999999997,111.7365,2.68430991114149,2.8604375,0.03087780415692934,0.03087780415692934
sensor_304,2,0.0012763241863433313,0.1320764856230032,0.06486740634401705,0.0138,0.0728,0.1372,0.1785,0.3337,0.13220752393980847,0.13021650485436892,-0.030684750092075535,0.030684750092075535
sensor_440,2,0.0012763241863433313,11.526616549520767,6.169470770313719,1.0973,5.4141,12.0859,15.7964,33.058,11.538861354309168,11.352811650485435,-0.030147710504446146,0.030147710504446146
sensor_168,2,0.0012763241863433313,0.12439680511182108,0.04763862920302921,0.033,0.09,0.119,0.151,0.725,0.12430300957592338,0.12572815533980583,0.02990701724013212,0.02990701724013212
sensor_109,1018,0.6496490108487556,0.9799925318761384,0.008694888944683949,0.7848,0.9788,0.981,0.9823,0.9842,0.9800065510597303,0.9797499999999999,-0.02947969198661289,0.02947969198661289
sensor_173,1,0.0006381620931716656,0.5761919540229885,0.09573396704620046,0.2538,0.5168,0.5776,0.6345,0.8643,0.5763789329685363,0.5735634615384615,-0.029400717201141565,0.029400717201141565
sensor_072,794,0.5067007019783025,150.36155213454074,18.388481151665765,-59.4777,145.3053,152.2972,158.4378,175.4132,150.31607673758867,150.83302500000002,0.028095291787022674,0.028095291787022674
sensor_420,2,0.0012763241863433313,1.8212613418530355,3.057692275808107,0.4411,1.0304,1.6451,2.2147,111.4956,1.8155711841204656,1.9011971153846154,0.02799517698823233,0.02799517698823233
sensor_250,0,0.0,109.65096668793873,54.597273986975544,21.0107,76.13215,103.0936,131.7584,1119.7042,109.54962337662337,111.07659423076925,0.02795964238404948,0.02795964238404948
sensor_354,24,0.015315890236119975,0.041920998055735584,0.013067898600812283,0.004,0.03485,0.0442,0.05,0.1344,0.041945170257123,0.04158653846153845,-0.027435473144156158,0.027435473144156158
sensor_338,7,0.004467134652201659,3.037579935897436,5.645021949935593,0.0,1.9013499999999999,2.5608500000000003,3.40545,196.688,3.0272789835164833,3.181793269230769,0.027363635853897655,0.027363635853897655
sensor_390,0,0.0,1.4318675175494575,20.3264151271033,0.3046,0.67515,0.8773,1.1482,805.3936,1.468733766233766,0.9132586538461539,-0.02731965192630251,0.02731965192630251
sensor_268,8,0.005105296745373325,19.504676715843488,7.344404399628268,6.098,13.828,17.977,24.653,40.855,19.491305154639175,19.69175,0.027284058168729898,0.027284058168729898
sensor_053,4,0.0025526483726866626,4.592971209213052,0.05494962018310939,3.706,4.574,4.596,4.617,4.764,4.592872602739726,4.594368932038835,0.027222834319214777,0.027222834319214777
sensor_342,6,0.0038289725590299937,0.00028648302370275463,0.011318798885035097,0.0,0.0,0.0,0.0,0.4472,0.00030693205216197666,0.0,-0.02710894361232261,0.02710894361232261
sensor_347,6,0.0038289725590299937,0.008913965406790519,0.35218624965473616,0.0,0.0,0.0,0.0,13.9147,0.009550240219629375,0.0,-0.02710894361232261,0.02710894361232261
sensor_074,6,0.0038289725590299937,0.002687700192184497,0.10618967066673689,0.0,0.0,0.0,0.0,4.1955,0.0028795470144131778,0.0,-0.02710894361232261,0.02710894361232261
sensor_478,6,0.0038289725590299937,0.12812299807815503,5.062074635525537,0.0,0.0,0.0,0.0,200.0,0.13726835964310227,0.0,-0.02710894361232261,0.02710894361232261
sensor_206,6,0.0038289725590299937,0.0012812299807815502,0.05062074635525538,0.0,0.0,0.0,0.0,2.0,0.0013726835964310226,0.0,-0.027108943612322606,0.027108943612322606
sensor_209,6,0.0038289725590299937,0.02956438180653427,1.1680737221475166,0.0,0.0,0.0,0.0,46.15,0.03167467398764585,0.0,-0.027108943612322606,0.027108943612322606
sensor_444,1,0.0006381620931716656,0.8950427841634738,0.15552170737704213,0.3336,0.8048,0.9027000000000001,0.9888,1.3511,0.8953212038303693,0.8911288461538462,-0.02694873015497048,0.02694873015497048
sensor_490,1,0.0006381620931716656,51.35404521072797,18.048612145684256,13.7225,38.3911,48.55745,61.494725,142.8436,51.38633932968535,50.90006442307693,-0.026934506932906666,0.026934506932906666
sensor_283,2,0.0012763241863433313,2.8039842811501594,5.8643238075385336,0.505,2.2104,2.658,3.1462,232.8049,2.8144331964407936,2.6571971153846152,-0.026804337277001242,0.026804337277001242
sensor_252,0,0.0,4.645114869176771,64.35475571189654,0.7673,2.20565,2.8646,3.79505,2549.9885,4.758911893369788,3.0442971153846154,-0.026635249309867926,0.026635249309867926
sensor_459,1,0.0006381620931716656,2.838380140485313,1.3455762779675442,0.991,2.291175,2.83035,3.3092249999999996,47.7772,2.8360637482900133,2.8709432692307693,0.025913880107010123,0.025913880107010123
sensor_496,51,0.03254626675175495,29.865896437994724,24.62158630762343,4.8135,16.342299999999998,22.0391,32.438475,219.6436,29.90904232130219,29.274001941747574,-0.025784047115196912,0.025784047115196912
sensor_413,14,0.008934269304403318,25.61268969735995,47.30846281727361,4.0416,11.3758,20.2551,29.3073,899.119,25.693540579710145,24.48621923076923,-0.02551249462780149,0.02551249462780149
sensor_051,1,0.0006381620931716656,157.4209913154534,60.92510825477898,40.2614,115.508975,183.31815,206.97715,258.5432,157.32344671682628,158.79224326923077,0.024100961472455596,0.024100961472455596
sensor_583,1,0.0006381620931716656,0.015317752234993615,0.017179920787564994,0.006,0.0116,0.0138,0.0165,0.4766,0.015290355677154581,0.015702884615384615,0.024005028904572474,0.024005028904572474
sensor_012,2,0.0012763241863433313,199.9568092651757,3.2572756729454815,182.094,198.1307,199.5356,202.0071,272.0451,199.96199514031488,199.88395769230766,-0.02395065499260719,0.02395065499260719
sensor_162,2,0.0012763241863433313,4797.15463258786,6553.569317232143,0.0,451.0,1784.0,6384.0,36871.0,4807.294117647059,4653.233009708738,-0.02350085251442765,0.02350085251442765
sensor_524,0,0.0,5.687781620931717,20.663414187041248,1.3104,3.76965,4.8771,6.4506499999999996,818.0005,5.7199311688311685,5.235524038461539,-0.023435657247895127,0.023435657247895127
sensor_323,1,0.0006381620931716656,5.393419795657725,2.5188593358869564,1.7101,4.27295,5.4588,6.344875,89.1917,5.389573734610123,5.447486538461539,0.022984708570274612,0.022984708570274612
sensor_187,1,0.0006381620931716656,17.936289846743293,8.609911713011101,6.22,14.504999999999999,17.865000000000002,20.86,307.93,17.923194186046512,18.120384615384616,0.022895777944934605,0.022895777944934605
sensor_540,8,0.005105296745373325,1.9428280949326489,0.7319283271893036,0.6144,1.3853,1.7855,2.4583500000000003,4.0825,1.9417202061855672,1.9583278846153847,0.02268338772424186,0.02268338772424186
sensor_119,0,0.0,0.9707770899808551,0.00894856194452718,0.8411,0.9648,0.9694,0.9783,0.9827,0.9707637047163363,0.9709653846153846,0.022530845923589254,0.022530845923589254
sensor_148,2,0.0012763241863433313,8.471307923322684,18.740631069364888,1.4208,6.3599,7.9173,9.5853,742.9421,8.499317590691307,8.077825961538462,-0.02248395338075703,0.02248395338075703
sensor_584,1,0.0006381620931716656,0.0038465517241379307,0.0037204448855646523,0.0017,0.0031,0.0036,0.0041,0.1045,0.0038411764705882354,0.003922115384615385,0.02174853848254852,0.02174853848254852
sensor_077,24,0.015315890236119975,-0.007041412832145171,0.03136823307920039,-0.1046,-0.0295,-0.0099,0.00925,0.1331,-0.007087074357192495,-0.006409615384615385,0.0215902885233356,0.0215902885233356
sensor_274,14,0.008934269304403318,136.2924256922086,85.60778449225228,0.0,81.2156,110.6014,162.0382,659.1696,136.4140935127674,134.59726538461538,-0.02121615808566408,0.02121615808566408
sensor_421,2,0.0012763241863433313,4.174523514376997,6.913855226180046,0.7217,3.1842,3.9431,4.7843,273.0952,4.18410636550308,4.039902884615385,-0.020850786495230422,0.020850786495230422
sensor_552,260,0.16592214422463306,0.27668798775822495,0.27623064546809084,0.0187,0.0949,0.1979,0.35845,2.7182,0.2763167076167076,0.2819593023255814,0.02041955345298891,0.02041955345298891
sensor_585,1,0.0006381620931716656,3.067826372924649,3.5780331508705934,1.1975,2.3065,2.75765,3.295175,99.3032,3.0630234610123117,3.1353442307692303,0.020206234428246123,0.020206234428246123
sensor_361,0,0.0,39.93640625398851,17.056304026488174,10.7204,32.1687,39.6961,47.0792,547.1722,39.959004511278195,39.61850961538461,-0.01995686572331877,0.01995686572331877
sensor_287,3,0.0019144862795149968,0.3675292838874679,7.386342752978486,0.0513,0.114875,0.13895000000000002,0.19845,292.2274,0.3769925342465754,0.2346798076923077,-0.01926106582658929,0.01926106582658929
sensor_139,14,0.008934269304403318,416.76696374758535,263.30061396866864,0.0,243.786,339.561,502.2059,1770.6909,417.10420082815733,412.0683432692307,-0.01911994208579778,0.01911994208579778
sensor_152,3,0.0019144862795149968,1.1967331841432223,23.364062814247543,0.1544,0.37375,0.4687,0.679925,924.378,1.2254723287671234,0.7932798076923078,-0.018492452987212683,0.018492452987212683
sensor_432,2,0.0012763241863433313,99.36763265175719,126.18871499540556,0.0,31.0324,57.9693,120.1729,994.2857,99.21857818057455,101.48333786407768,0.01794184189332276,0.01794184189332276
sensor_549,260,0.16592214422463306,0.6632564651874522,0.6733457486710267,0.0446,0.22625,0.471,0.8503499999999999,7.0656,0.6624850122850122,0.6742093023255814,0.017405485770995783,0.017405485770995783
sensor_586,1,0.0006381620931716656,0.021458429118773943,0.012358175980665352,-0.0169,0.013425,0.0205,0.0276,0.1028,0.02144473324213406,0.02165096153846154,0.016682411661670123,0.016682411661670123
sensor_297,2,0.0012763241863433313,2342.82697827476,3226.9242979623277,0.0,210.9366,820.0988,3190.6164,18520.4683,2346.1918550615596,2295.0653291262133,-0.01583878903634514,0.01583878903634514
sensor_391,24,0.015315890236119975,0.010955994815294879,0.006737707837632237,0.0031,0.0083,0.0102,0.0124,0.1375,0.010949061848505906,0.011051923076923079,0.015261662573743492,0.015261662573743492
sensor_177,1,0.0006381620931716656,0.39475989782886334,0.2829029611812174,0.047,0.222,0.299,0.423,1.858,0.3950335157318741,0.39091346153846157,-0.014558931278226281,0.014558931278226281
sensor_448,1,0.0006381620931716656,0.3322701149425288,0.23627532761965628,0.0399,0.1877,0.2512,0.3511,1.4754,0.332493365253078,0.3291317307692307,-0.014223158395352093,0.014223158395352093
sensor_495,0,0.0,6.807825717932355,3.2600194416023847,1.772,5.2746,6.6079,7.8972,107.6926,6.810894736842105,6.764652884615385,-0.014180091476388636,0.014180091476388636
sensor_171,1,0.0006381620931716656,0.12006411238825032,0.06078486855133188,0.0089,0.0798,0.1125,0.1403,0.494,0.12000896032831737,0.12083942307692307,0.013658040388790463,0.013658040388790463
sensor_393,0,0.0,0.13398953414167197,0.03840849260500818,0.0342,0.1044,0.1339,0.1604,0.2994,0.1340237867395762,0.1335076923076923,-0.013432771696736791,0.013432771696736791
sensor_306,1,0.0006381620931716656,0.048623116219667945,0.025399957777037786,0.0034,0.0331,0.0448,0.0552,0.2246,0.04860047879616963,0.048941346153846155,0.013415783745059293,0.013415783745059293
sensor_320,1,0.0006381620931716656,0.04310491698595147,0.03188479233423949,0.0084,0.0312,0.03985,0.0502,0.9474,0.04307701778385773,0.043497115384615384,0.013171345759514178,0.013171345759514178
